customer_id,district,plan_tier,gender,payment_method,tenure_months,tenure_band,monthly_arpu_lkr,avg_nps_score,complaint_count_6m,late_payment_count_12m,app_usage_flag,churn_flag,churn_label,churn_date,churn_probability,priority_score,revenue_at_risk,annual_revenue_at_risk
C1028676,Kegalle,Platinum,Male,Bank transfer,27,25-36m,9980.21,10.0,2.0,2,1,0,Retained,,0.5962395,5950.595492135882,5950.595492135882,71407.14590563058
C1001838,Puttalam,Gold,Male,Bank transfer,20,13-24m,4107.56,7.0,1.0,0,1,1,Churned,12/5/2025,0.41208076,1692.6464661407472,1692.6464661407472,20311.757593688966
C1017902,Kegalle,Silver,Male,Auto-debit,12,7-12m,2368.41,4.0,1.0,1,1,0,Retained,,0.40085325,949.3848374256492,949.3848374256492,11392.61804910779
C1002341,Colombo,Basic,Male,Auto-debit,3,0-6m,1152.1,8.0,1.0,2,1,0,Retained,,0.581239,669.6454346895217,669.6454346895217,8035.745216274261
C1015865,Colombo,Silver,Female,Auto-debit,10,7-12m,2514.58,6.0,1.0,2,1,0,Retained,,0.5398143,1357.4062258589267,1357.4062258589267,16288.874710307122
C1008184,Nuwara Eliya,Basic,Female,Bank transfer,11,7-12m,1390.48,3.0,0.0,0,0,1,Churned,1/4/2025,0.5886856,818.5555143594742,818.5555143594742,9822.66617231369
C1009350,Puttalam,Silver,Female,Cash,42,37-60m,2550.48,2.0,0.0,0,0,0,Retained,,0.42136276,1074.6772862148284,1074.6772862148284,12896.127434577942
C1033963,Kurunegala,Basic,Male,App,31,25-36m,947.44,9.0,0.0,0,1,0,Retained,,0.14510915,137.48221007585525,137.48221007585525,1649.7865209102629
C1045450,Kalutara,Basic,Male,Cash,1,0-6m,1353.14,5.0,1.0,0,0,1,Churned,9/16/2025,0.7789236,1053.9926410114765,1053.9926410114765,12647.911692137717
C1008873,Puttalam,Basic,Female,Auto-debit,5,0-6m,1691.78,7.0,0.0,2,1,0,Retained,,0.5427496,918.2128907477855,918.2128907477855,11018.554688973427
C1030582,Kalutara,Silver,Male,App,25,25-36m,2314.92,10.0,0.0,1,1,0,Retained,,0.23905268,553.3878371965885,553.3878371965885,6640.654046359063
C1022319,Ampara,Silver,Female,Auto-debit,9,7-12m,1951.91,10.0,3.0,0,1,0,Retained,,0.46178108,901.3551167196035,901.3551167196035,10816.261400635241
C1003313,Ampara,Gold,Male,Cash,37,37-60m,3881.38,5.0,0.0,0,1,0,Retained,,0.49825504,1933.9171635419132,1933.9171635419132,23207.005962502957
C1019348,Anuradhapura,Platinum,Male,Bank transfer,8,7-12m,7083.57,10.0,2.0,0,1,0,Retained,,0.66348344,4699.831397286057,4699.831397286057,56397.97676743269
C1026095,Batticaloa,Basic,Male,Auto-debit,9,7-12m,1056.51,7.0,0.0,0,0,1,Churned,4/12/2025,0.3795257,400.97268808454277,400.97268808454277,4811.672257014513
C1038455,Gampaha,Basic,Female,Bank transfer,14,13-24m,981.54,4.0,0.0,0,1,0,Retained,,0.2792575,274.1024125689268,274.1024125689268,3289.2289508271215
C1032937,Galle,Basic,Female,Auto-debit,28,25-36m,1242.17,5.0,0.0,1,1,0,Retained,,0.18530804,230.18408703863622,230.18408703863622,2762.2090444636347
C1043023,Kurunegala,Silver,Female,Auto-debit,23,13-24m,2075.36,5.0,0.0,1,1,0,Retained,,0.41454253,860.324976773262,860.324976773262,10323.899721279144
C1015490,Kurunegala,Basic,Male,Bank transfer,8,7-12m,1094.1,6.0,0.0,1,0,0,Retained,,0.46620712,510.07720653712744,510.07720653712744,6120.926478445529
C1047130,Kegalle,Silver,Female,Auto-debit,40,37-60m,1922.18,3.0,1.0,0,0,0,Retained,,0.64145595,1232.9937948048116,1232.9937948048116,14795.925537657738
C1043445,Jaffna,Silver,Male,Auto-debit,20,13-24m,2330.87,7.0,1.0,1,0,0,Retained,,0.4242902,988.9653218027948,988.9653218027948,11867.583861633539
C1003427,Badulla,Silver,Female,App,14,13-24m,1661.29,10.0,1.0,1,0,0,Retained,,0.46378002,770.4731022939086,770.4731022939086,9245.677227526903
C1043224,Gampaha,Gold,Male,Auto-debit,43,37-60m,3847.5,5.0,0.0,0,0,0,Retained,,0.3115238,1198.5878017544746,1198.5878017544746,14383.053621053696
C1024731,Polonnaruwa,Silver,Male,Auto-debit,34,25-36m,2778.93,10.0,0.0,0,0,0,Retained,,0.19386362,538.7334167258441,538.7334167258441,6464.801000710129
C1007395,Monaragala,Gold,Male,Cash,18,13-24m,4174.41,8.0,0.0,1,1,0,Retained,,0.47387323,1978.1411410054563,1978.1411410054563,23737.693692065477
C1032503,Puttalam,Gold,Male,App,41,37-60m,3649.33,9.0,1.0,1,1,0,Retained,,0.36884722,1346.0452295085788,1346.0452295085788,16152.542754102946
C1040883,Trincomalee,Silver,Male,App,9,7-12m,1727.34,6.0,0.0,3,1,0,Retained,,0.4983069,860.7454411000012,860.7454411000012,10328.945293200015
C1039327,Kurunegala,Silver,Male,Auto-debit,9,7-12m,2256.1,3.0,0.0,1,0,1,Churned,11/26/2025,0.5775142,1302.9297225475311,1302.9297225475311,15635.156670570374
C1028065,Badulla,Basic,Male,App,3,0-6m,938.16,7.0,0.0,0,0,0,Retained,,0.39037693,366.2360163974762,366.2360163974762,4394.832196769714
C1040862,Badulla,Basic,Female,Auto-debit,13,13-24m,654.47,5.0,0.0,1,0,1,Churned,12/24/2025,0.44633126,292.1104214262962,292.1104214262962,3505.325057115555
C1040213,Kegalle,Gold,Male,App,57,37-60m,4864.18,9.0,0.0,1,1,0,Retained,,0.3841808,1868.7246319776775,1868.7246319776775,22424.69558373213
C1042505,Puttalam,Gold,Male,Bank transfer,7,7-12m,3470.79,3.0,0.0,2,1,0,Retained,,0.63350236,2198.7536704981326,2198.7536704981326,26385.044045977593
C1043366,Nuwara Eliya,Basic,Male,Bank transfer,39,37-60m,649.68,10.0,0.0,3,0,0,Retained,,0.232273,150.90312101483343,150.90312101483343,1810.837452178001
C1012093,Nuwara Eliya,Basic,Female,Bank transfer,13,13-24m,1101.59,9.0,1.0,1,1,0,Retained,,0.33609077,370.2342350080609,370.2342350080609,4442.810820096731
C1020048,Gampaha,Silver,Male,Cash,43,37-60m,2474.85,7.0,1.0,2,1,1,Churned,5/23/2025,0.5512371,1364.2291525840758,1364.2291525840758,16370.74983100891
C1013940,Puttalam,Gold,Female,Bank transfer,8,7-12m,4480.39,6.0,0.0,0,0,0,Retained,,0.5716639,2561.2772931045297,2561.2772931045297,30735.327517254358
C1044664,Kalutara,Silver,Male,Auto-debit,19,13-24m,3456.46,6.0,2.0,0,1,0,Retained,,0.4601548,1590.5066655629873,1590.5066655629873,19086.07998675585
C1032507,Ampara,Gold,Male,Cash,36,25-36m,3653.32,4.0,1.0,2,1,0,Retained,,0.5742806,2098.030873274803,2098.030873274803,25176.370479297635
C1033304,Kandy,Silver,Female,App,24,13-24m,3298.75,7.0,1.0,1,0,0,Retained,,0.39487904,1302.6072434335947,1302.6072434335947,15631.286921203136
C1033648,Puttalam,Basic,Male,Bank transfer,3,0-6m,1101.74,7.0,1.0,4,1,1,Churned,8/4/2025,0.6889512,759.0450887930393,759.0450887930393,9108.541065516472
C1036134,Matale,Basic,Male,Cash,2,0-6m,1203.21,7.0,0.0,1,0,1,Churned,7/22/2025,0.768601,924.7884095817805,924.7884095817805,11097.460914981366
C1011430,Gampaha,Gold,Male,Auto-debit,51,37-60m,3622.86,6.0,0.0,0,1,0,Retained,,0.3251924,1178.126508818865,1178.126508818865,14137.51810582638
C1004498,Badulla,Platinum,Male,Bank transfer,54,37-60m,5141.21,7.0,0.0,2,1,1,Churned,1/27/2025,0.54147255,2783.8241104137896,2783.8241104137896,33405.88932496548
C1036627,Vavuniya,Silver,Female,Auto-debit,32,25-36m,2929.33,7.0,0.0,1,0,0,Retained,,0.2573775,753.9436476075649,753.9436476075649,9047.32377129078
C1006494,Badulla,Silver,Male,Cash,57,37-60m,1129.07,8.0,0.0,1,0,0,Retained,,0.3784035,427.2440562561154,427.2440562561154,5126.9286750733845
C1003234,Gampaha,Silver,Female,App,22,13-24m,2424.41,5.0,0.0,1,0,0,Retained,,0.45563558,1104.6474503019451,1104.6474503019451,13255.76940362334
C1043325,Kalutara,Silver,Female,Bank transfer,8,7-12m,2173.65,7.0,1.0,0,0,0,Retained,,0.4806606,1044.7878861263396,1044.7878861263396,12537.454633516074
C1029021,Polonnaruwa,Basic,Female,Auto-debit,11,7-12m,1468.74,5.0,0.0,1,0,0,Retained,,0.4834762,710.1008218842745,710.1008218842745,8521.209862611295
C1035446,Kalutara,Basic,Male,Auto-debit,11,7-12m,1735.31,5.0,1.0,0,0,0,Retained,,0.5518912,957.7023316252231,957.7023316252231,11492.427979502678
C1040238,Kurunegala,Silver,Female,Auto-debit,22,13-24m,2594.36,5.0,1.0,0,1,1,Churned,5/16/2025,0.36242354,940.2571330595017,940.2571330595017,11283.08559671402
C1024867,Gampaha,Silver,Male,Auto-debit,14,13-24m,2362.17,7.0,0.0,0,0,0,Retained,,0.30074283,710.4057020947338,710.4057020947338,8524.868425136805
C1021254,Jaffna,Silver,Female,Bank transfer,1,0-6m,2108.57,5.0,3.0,0,1,1,Churned,12/14/2025,0.7424989,1565.6108521509173,1565.6108521509173,18787.330225811005
C1048491,Ampara,Silver,Male,App,10,7-12m,2683.44,7.0,0.0,3,1,0,Retained,,0.42264888,1134.1529022431373,1134.1529022431373,13609.834826917648
C1014349,Badulla,Gold,Male,App,19,13-24m,4512.44,6.0,1.0,1,0,0,Retained,,0.5692157,2568.5517606854437,2568.5517606854437,30822.621128225324
C1015519,Puttalam,Platinum,Male,App,30,25-36m,6752.48,7.0,0.0,1,0,1,Churned,6/5/2025,0.46361104,3130.5242520093916,3130.5242520093916,37566.291024112696
C1004774,Colombo,Silver,Male,Auto-debit,15,13-24m,2785.59,5.0,0.0,1,0,0,Retained,,0.45949647,1279.9687671473623,1279.9687671473623,15359.625205768349
C1028556,Kurunegala,Basic,Female,Cash,10,7-12m,858.58,10.0,0.0,2,0,0,Retained,,0.47284943,405.9790624535084,405.9790624535084,4871.7487494421
C1003874,Kegalle,Gold,Male,Cash,24,13-24m,4121.88,8.0,1.0,1,0,0,Retained,,0.59159094,2438.4668676924707,2438.4668676924707,29261.60241230965
C1018699,Galle,Platinum,Male,Bank transfer,20,13-24m,9314.95,7.0,0.0,1,0,0,Retained,,0.5048654,4702.796031725407,4702.796031725407,56433.55238070489
C1024547,Kandy,Gold,Female,Bank transfer,30,25-36m,4059.52,7.0,1.0,0,1,0,Retained,,0.379112,1539.0127674865723,1539.0127674865723,18468.153209838867
C1046142,Gampaha,Silver,Female,Bank transfer,28,25-36m,2401.5,7.0,1.0,1,0,0,Retained,,0.33514664,804.8546458035707,804.8546458035707,9658.255749642849
C1006285,Jaffna,Silver,Male,App,17,13-24m,2691.24,7.0,1.0,0,1,1,Churned,5/9/2025,0.39301106,1057.6870940959452,1057.6870940959452,12692.245129151343
C1035521,Kurunegala,Basic,Female,Auto-debit,1,0-6m,1187.59,3.0,0.0,0,1,1,Churned,6/18/2025,0.6572824,780.5820197290182,780.5820197290182,9366.984236748218
C1008509,Badulla,Basic,Female,Auto-debit,2,0-6m,1327.76,6.0,1.0,5,0,0,Retained,,0.5906414,784.2299978542328,784.2299978542328,9410.759974250794
C1012684,Gampaha,Platinum,Female,Auto-debit,9,7-12m,8989.13,7.0,0.0,0,0,0,Retained,,0.32212108,2895.588297447562,2895.588297447562,34747.059569370744
C1032534,Colombo,Silver,Male,Cash,33,25-36m,1694.9,7.0,2.0,1,0,0,Retained,,0.5864469,993.9688191056252,993.9688191056252,11927.625829267503
C1007570,Trincomalee,Gold,Female,Auto-debit,21,13-24m,4617.59,6.0,0.0,1,1,1,Churned,9/23/2025,0.4734205,2186.0617700827124,2186.0617700827124,26232.74124099255
C1035456,Galle,Silver,Male,Auto-debit,22,13-24m,2924.77,8.0,0.0,0,0,0,Retained,,0.2725696,797.2033795374632,797.2033795374632,9566.440554449558
C1025635,Badulla,Gold,Male,Cash,29,25-36m,3351.0,9.0,0.0,0,1,0,Retained,,0.4512207,1512.040536224842,1512.040536224842,18144.486434698105
C1035715,Colombo,Platinum,Male,Bank transfer,25,25-36m,7707.78,5.0,1.0,1,0,1,Churned,1/28/2025,0.57127815,4403.2863363897795,4403.2863363897795,52839.436036677354
C1010455,Anuradhapura,Gold,Male,Bank transfer,39,37-60m,3434.65,5.0,0.0,0,0,0,Retained,,0.36679482,1259.8118443131448,1259.8118443131448,15117.742131757737
C1007889,Trincomalee,Basic,Female,Auto-debit,38,37-60m,1140.85,7.0,1.0,1,0,0,Retained,,0.18397075,209.88302942812442,209.88302942812442,2518.5963531374928
C1042590,Colombo,Silver,Female,Auto-debit,18,13-24m,1765.88,9.0,0.0,2,0,0,Retained,,0.37153733,656.0903363561631,656.0903363561631,7873.084036273957
C1006419,Kurunegala,Gold,Female,Cash,44,37-60m,3460.47,5.0,1.0,0,0,0,Retained,,0.32525474,1125.5342643517256,1125.5342643517256,13506.411172220707
C1047661,Gampaha,Platinum,Male,Auto-debit,15,13-24m,8965.48,2.0,0.0,0,1,1,Churned,8/11/2025,0.6168464,5530.323906433582,5530.323906433582,66363.88687720298
C1020436,Badulla,Silver,Female,App,29,25-36m,2310.91,10.0,0.0,2,1,0,Retained,,0.30527362,705.4598664501309,705.4598664501309,8465.51839740157
C1041457,Anuradhapura,Platinum,Female,App,17,13-24m,6226.51,9.0,0.0,1,1,0,Retained,,0.51499254,3206.6061698144676,3206.6061698144676,38479.27403777361
C1008422,Trincomalee,Platinum,Male,App,59,37-60m,7712.57,7.0,3.0,2,1,0,Retained,,0.49760878,3837.842555004358,3837.842555004358,46054.1106600523
C1023144,Polonnaruwa,Silver,Female,Cash,7,7-12m,2470.7,7.0,0.0,1,1,1,Churned,1/12/2025,0.5415614,1338.0358120858668,1338.0358120858668,16056.429745030402
C1028748,Polonnaruwa,Platinum,Male,Bank transfer,38,37-60m,4967.9,7.0,0.0,0,1,0,Retained,,0.45569077,2263.8261829465628,2263.8261829465628,27165.914195358753
C1023520,Batticaloa,Basic,Male,Auto-debit,1,0-6m,1465.02,7.0,1.0,0,0,1,Churned,7/18/2025,0.64638764,946.9708154618739,946.9708154618739,11363.649785542488
C1005337,Kurunegala,Silver,Male,Auto-debit,18,13-24m,2379.53,7.0,0.0,0,1,0,Retained,,0.25642112,610.1617452338338,610.1617452338338,7321.940942806006
C1019876,Ratnapura,Silver,Female,Bank transfer,27,25-36m,3029.72,9.0,0.0,1,1,0,Retained,,0.27632332,837.1822844696044,837.1822844696044,10046.187413635253
C1047148,Gampaha,Silver,Female,Cash,14,13-24m,2304.04,8.0,0.0,1,1,1,Churned,10/4/2025,0.5018888,1156.3718974518777,1156.3718974518777,13876.462769422531
C1001805,Kurunegala,Silver,Male,Auto-debit,15,13-24m,1564.69,6.0,1.0,1,1,0,Retained,,0.4309877,674.3621222802997,674.3621222802997,8092.345467363596
C1009177,Matara,Gold,Male,Auto-debit,17,13-24m,5429.74,10.0,1.0,0,0,0,Retained,,0.40760577,2213.1933386683463,2213.1933386683463,26558.320064020154
C1027556,Gampaha,Silver,Female,Cash,47,37-60m,2956.65,7.0,1.0,1,1,0,Retained,,0.54533917,1612.3770484596491,1612.3770484596491,19348.52458151579
C1026112,Ratnapura,Basic,Female,Cash,12,7-12m,1115.42,5.0,2.0,0,1,0,Retained,,0.41655976,464.6390828168392,464.6390828168392,5575.668993802071
C1006249,Nuwara Eliya,Silver,Male,Auto-debit,7,7-12m,2813.89,8.0,0.0,2,0,1,Churned,2/9/2025,0.4902014,1379.3728558033704,1379.3728558033704,16552.474269640443
C1032531,Gampaha,Gold,Male,Cash,24,13-24m,4250.02,4.0,0.0,3,0,0,Retained,,0.58981043,2506.706127973795,2506.706127973795,30080.473535685538
C1008591,Colombo,Platinum,Male,Bank transfer,58,37-60m,7717.06,5.0,2.0,0,0,0,Retained,,0.47419423,3659.385314139128,3659.385314139128,43912.62376966953
C1012133,Anuradhapura,Basic,Female,Bank transfer,17,13-24m,1456.79,7.0,2.0,0,1,0,Retained,,0.34128872,497.1859880003333,497.1859880003333,5966.231856003999
C1035388,Gampaha,Silver,Male,Auto-debit,20,13-24m,3055.3,8.0,0.0,1,0,0,Retained,,0.32556227,994.6903989344836,994.6903989344836,11936.284787213803
C1011234,Kurunegala,Platinum,Male,App,36,25-36m,8022.15,9.0,0.0,0,1,1,Churned,3/18/2025,0.47516307,3811.829440833628,3811.829440833628,45741.953290003534
C1040233,Nuwara Eliya,Basic,Female,Bank transfer,13,13-24m,976.86,8.0,2.0,1,0,0,Retained,,0.41964963,409.9389383286238,409.9389383286238,4919.267259943485
C1024606,Anuradhapura,Silver,Female,App,6,0-6m,2252.55,6.0,1.0,0,0,0,Retained,,0.56046903,1262.484516531229,1262.484516531229,15149.814198374748
C1026700,Colombo,Basic,Male,Auto-debit,46,37-60m,1396.51,8.0,0.0,1,0,0,Retained,,0.2235814,312.23366579324005,312.23366579324005,3746.8039895188804
C1012519,Gampaha,Gold,Female,Auto-debit,26,25-36m,5326.99,7.0,1.0,0,1,1,Churned,8/15/2025,0.40078783,2134.9927644109725,2134.9927644109725,25619.913172931672
C1045553,Mullaitivu,Silver,Female,App,7,7-12m,3002.23,7.0,1.0,0,0,0,Retained,,0.5025887,1508.8868407589198,1508.8868407589198,18106.642089107037
C1015877,Kegalle,Gold,Male,Cash,6,0-6m,3860.41,7.0,0.0,0,1,0,Retained,,0.49598876,1914.7199551644921,1914.7199551644921,22976.639461973908
C1049777,Anuradhapura,Basic,Female,App,1,0-6m,1141.38,2.0,0.0,1,0,0,Retained,,0.67844266,774.3608798396588,774.3608798396588,9292.330558075904
C1042187,Anuradhapura,Silver,Male,Auto-debit,37,37-60m,2871.28,7.0,0.0,0,1,0,Retained,,0.17477776,501.8358898961544,501.8358898961544,6022.030678753853
C1037424,Kandy,Basic,Male,Auto-debit,3,0-6m,1545.55,4.0,1.0,0,1,0,Retained,,0.5701444,881.186700451374,881.186700451374,10574.240405416487
C1002127,Kandy,Basic,Female,Bank transfer,2,0-6m,1562.01,5.0,1.0,1,1,0,Retained,,0.689824,1077.5119629657268,1077.5119629657268,12930.143555588722
C1008051,Puttalam,Basic,Female,Auto-debit,2,0-6m,953.93,7.0,0.0,2,1,0,Retained,,0.6530758,622.988611484766,622.988611484766,7475.863337817193
C1025162,Badulla,Platinum,Male,Cash,25,25-36m,8000.94,9.0,0.0,1,0,0,Retained,,0.5036841,4029.9462909686563,4029.9462909686563,48359.35549162388
C1002572,Puttalam,Gold,Female,Bank transfer,51,37-60m,3047.51,8.0,0.0,0,1,0,Retained,,0.2829934,862.4252348938585,862.4252348938585,10349.102818726302
C1007934,Ampara,Silver,Male,Auto-debit,18,13-24m,2605.96,8.0,0.0,1,1,0,Retained,,0.27949095,728.3422301292419,728.3422301292419,8740.106761550902
C1018244,Gampaha,Platinum,Male,Auto-debit,24,13-24m,10003.14,10.0,2.0,1,0,0,Retained,,0.5073916,5075.508929522037,5075.508929522037,60906.10715426444
C1041676,Ratnapura,Silver,Male,Bank transfer,5,0-6m,1906.3,5.0,0.0,1,1,0,Retained,,0.6080107,1159.0508151113986,1159.0508151113986,13908.609781336783
C1008151,Hambantota,Gold,Female,Auto-debit,17,13-24m,3662.75,7.0,2.0,0,0,0,Retained,,0.4741673,1736.756231740117,1736.756231740117,20841.074780881405
C1032432,Batticaloa,Gold,Male,Auto-debit,48,37-60m,5857.86,10.0,0.0,1,0,0,Retained,,0.35707504,2091.6955678761005,2091.6955678761005,25100.346814513206
C1014844,Colombo,Gold,Female,Bank transfer,33,25-36m,4178.36,6.0,0.0,1,1,0,Retained,,0.4053344,1693.633098118305,1693.633098118305,20323.59717741966
C1027852,Jaffna,Silver,Male,App,16,13-24m,2079.23,10.0,0.0,1,0,0,Retained,,0.38247108,795.2453532218933,795.2453532218933,9542.94423866272
C1028442,Polonnaruwa,Silver,Female,Bank transfer,22,13-24m,2749.93,7.0,0.0,1,1,0,Retained,,0.3045461,837.4804237195849,837.4804237195849,10049.765084635019
C1008146,Kalutara,Gold,Female,App,8,7-12m,3774.79,10.0,0.0,2,1,0,Retained,,0.46529534,1756.392213809192,1756.392213809192,21076.706565710305
C1021696,Kalutara,Silver,Male,Auto-debit,60,37-60m,2478.76,6.0,0.0,1,1,0,Retained,,0.23949444,593.6492453813553,593.6492453813553,7123.790944576263
C1005168,Gampaha,Silver,Male,App,10,7-12m,2083.62,8.0,0.0,0,0,0,Retained,,0.42234492,880.0063285017013,880.0063285017013,10560.075942020416
C1007178,Ratnapura,Gold,Male,Auto-debit,16,13-24m,5325.0,7.0,0.0,5,0,0,Retained,,0.45319667,2413.2722921669483,2413.2722921669483,28959.26750600338
C1004184,Ratnapura,Basic,Male,App,7,7-12m,1510.57,7.0,1.0,0,0,0,Retained,,0.47875014,723.1855981865525,723.1855981865525,8678.22717823863
C1025863,Galle,Silver,Female,Auto-debit,50,37-60m,2788.45,8.0,0.0,0,0,0,Retained,,0.28324506,789.8146788224577,789.8146788224577,9477.776145869493
C1033778,Anuradhapura,Basic,Female,Bank transfer,32,25-36m,1881.69,7.0,0.0,0,0,0,Retained,,0.17342067,326.32393610715866,326.32393610715866,3915.8872332859037
C1012493,Anuradhapura,Basic,Female,Auto-debit,9,7-12m,1273.21,2.0,0.0,1,1,0,Retained,,0.47269952,601.8457596433163,601.8457596433163,7222.149115719796
C1010721,Kalutara,Silver,Male,Auto-debit,21,13-24m,2246.92,7.0,0.0,0,0,0,Retained,,0.29250997,657.2465086436272,657.2465086436272,7886.958103723526
C1025222,Kandy,Basic,Female,Bank transfer,7,7-12m,1470.19,8.0,0.0,2,1,0,Retained,,0.4279834,629.2169195592404,629.2169195592404,7550.6030347108845
C1034918,Mullaitivu,Platinum,Male,Auto-debit,20,13-24m,7194.65,6.0,2.0,2,0,0,Retained,,0.63243115,4550.120769625902,4550.120769625902,54601.44923551082
C1023754,Kurunegala,Basic,Male,Cash,18,13-24m,1295.96,7.0,1.0,0,0,0,Retained,,0.38255262,495.77289827346806,495.77289827346806,5949.274779281617
C1048767,Vavuniya,Gold,Male,Auto-debit,48,37-60m,2807.07,7.0,0.0,0,1,0,Retained,,0.24698655,693.3085435344279,693.3085435344279,8319.702522413136
C1045451,Gampaha,Silver,Male,Bank transfer,7,7-12m,2476.71,6.0,0.0,2,1,0,Retained,,0.5102375,1263.7103557080031,1263.7103557080031,15164.524268496038
C1020920,Batticaloa,Platinum,Female,Auto-debit,31,25-36m,7961.6,7.0,1.0,2,1,0,Retained,,0.5830477,4641.992472839355,4641.992472839355,55703.90967407226
C1036622,Gampaha,Silver,Male,Bank transfer,25,25-36m,2849.15,5.0,0.0,0,0,0,Retained,,0.23250921,662.4536176823079,662.4536176823079,7949.443412187695
C1018860,Kurunegala,Gold,Male,Auto-debit,56,37-60m,4762.02,6.0,0.0,4,0,0,Retained,,0.3560925,1695.719666887522,1695.719666887522,20348.636002650263
C1044956,Nuwara Eliya,Silver,Female,Cash,20,13-24m,2362.76,7.0,2.0,1,1,0,Retained,,0.54636395,1290.9268859720232,1290.9268859720232,15491.122631664279
C1030072,Gampaha,Basic,Female,Bank transfer,8,7-12m,269.63,8.0,2.0,1,0,0,Retained,,0.40664256,109.643032425642,109.643032425642,1315.7163891077041
C1009252,Kurunegala,Platinum,Female,App,50,37-60m,6785.54,6.0,0.0,1,1,0,Retained,,0.5284528,3585.8377049672604,3585.8377049672604,43030.05245960713
C1047231,Gampaha,Basic,Female,Auto-debit,2,0-6m,1173.98,9.0,1.0,0,0,0,Retained,,0.64389694,755.9221265339852,755.9221265339852,9071.065518407822
C1033921,Badulla,Gold,Male,Cash,44,37-60m,4157.21,4.0,1.0,0,1,1,Churned,9/16/2025,0.59838426,2487.609034217596,2487.609034217596,29851.308410611156
C1011935,Ampara,Silver,Female,Auto-debit,14,13-24m,1759.07,6.0,0.0,1,1,0,Retained,,0.39648998,697.4536253130435,697.4536253130435,8369.443503756522
C1032891,Ratnapura,Silver,Female,Cash,1,0-6m,2511.85,8.0,1.0,0,1,0,Retained,,0.6813397,1711.4230780929327,1711.4230780929327,20537.07693711519
C1036054,Ampara,Basic,Female,Auto-debit,5,0-6m,1553.48,7.0,0.0,0,0,0,Retained,,0.48762012,757.5080966854096,757.5080966854096,9090.097160224916
C1039908,Hambantota,Basic,Female,Bank transfer,9,7-12m,1211.72,5.0,0.0,1,1,0,Retained,,0.4806714,582.4391558265686,582.4391558265686,6989.269869918823
C1008432,Badulla,Basic,Male,Auto-debit,2,0-6m,1148.43,7.0,0.0,1,0,1,Churned,4/20/2025,0.6387149,733.519363578558,733.519363578558,8802.232362942696
C1031038,Gampaha,Basic,Female,Bank transfer,16,13-24m,835.01,10.0,1.0,1,1,1,Churned,10/3/2025,0.36272877,302.8821540349722,302.8821540349722,3634.585848419666
C1000355,Hambantota,Silver,Male,Bank transfer,16,13-24m,2424.68,4.0,1.0,1,0,0,Retained,,0.58490306,1418.2027548909186,1418.2027548909186,17018.433058691022
